fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type,quality
7.09929,0.59994,0,1.80009,0.073996,16.0008,33.9983,0.9971,3.470174,0.69993,9.90099,White,6
7.9992,0.229977,0.280014,2.700135,0.047998,49.00245,164.99175,0.9951,3.260163,0.719928,9.50095,Red,6
6.89931,0.189981,0.350018,6.900345,0.044998,51.00255,124.99375,0.993201,3.100155,0.439956,10.70107,Red,7
6.9993,0.239976,0.300015,12.300615,0.034998,72.0036,171.9914,0.9953,2.99015,0.569943,10.40104,Red,6
7.59924,0.509949,0.240012,2.40012,0.090995,8.0004,37.9981,0.9979,3.470174,0.659934,9.60096,White,6
7.59924,0.359964,0.490025,11.300565,0.045998,87.00435,220.98895,0.9983,3.010151,0.429957,9.20092,Red,5
6.09939,0.379962,0.420021,5.00025,0.015999,31.00155,112.99435,0.989971,3.150158,0.309969,12.40124,Red,7
7.59924,0.89991,0.060003,2.500125,0.078996,5.00025,9.9995,0.9966,3.39017,0.559944,9.80098,White,5
7.59924,0.684932,0.230012,2.300115,0.110994,20.001,83.9958,0.9963,3.210161,0.609939,9.30093,White,5
11.59884,0.229977,0.570029,1.80009,0.073996,3.00015,7.9996,0.998,3.140157,0.69993,9.90099,White,6
6.49935,0.219978,0.290015,7.40037,0.027999,16.0008,86.99565,0.993011,3.150158,0.559944,10.90109,Red,7
4.79952,0.259974,0.230012,10.60053,0.033998,23.00115,110.99445,0.992641,3.460173,0.279972,11.50115,Red,7
7.59924,0.379962,0.20001,3.40017,0.045998,9.00045,115.9942,0.994301,3.150158,0.409959,9.40094,Red,5
6.29937,0.179982,0.220011,5.60028,0.046998,45.00225,146.99265,0.993731,3.090155,0.539946,10.001,Red,5
8.19918,0.179982,0.380019,1.100055,0.039998,41.00205,91.9954,0.990521,2.880144,0.59994,12.0012,Red,6
6.89931,0.329967,0.260013,5.00025,0.026999,46.0023,142.99285,0.992301,3.250163,0.429957,11.20112,Red,7
7.19928,0.309969,0.500025,13.300665,0.055997,68.0034,194.99025,0.9981,3.010151,0.469953,9.20092,Red,5
6.39936,0.159984,0.320016,8.750438,0.037998,38.0019,117.9941,0.994391,3.19016,0.409959,10.70107,Red,5
7.29927,0.364964,0.490025,2.500125,0.087996,39.00195,105.9947,0.9965,3.360168,0.779922,11.0011,White,5
5.79942,0.334967,0.140007,5.80029,0.045998,49.00245,196.99015,0.993601,3.300165,0.709929,10.30103,Red,5
5.59944,0.339966,0.250013,2.500125,0.045998,47.00235,181.9909,0.990831,3.210161,0.39996,11.30113,Red,5
6.59934,0.609939,0,1.60008,0.068997,4.0002,7.9996,0.993861,3.330167,0.369963,10.40104,White,4
7.59924,0.429957,0.310016,2.100105,0.068997,13.00065,73.9963,0.9957,3.260163,0.539946,9.90099,White,6
6.39936,0.419958,0.740037,12.80064,0.075996,48.0024,208.98955,0.9977,3.120156,0.579942,9.0009,Red,6
6.39936,0.369963,0.120006,5.900295,0.055997,6.0003,90.99545,0.99526,3.060153,0.459954,8.40084,Red,4
6.9993,0.179982,0.370019,1.500075,0.042998,16.0008,103.9948,0.992061,3.180159,0.49995,10.80108,Red,5
6.89931,0.39996,0.300015,10.60053,0.032998,24.0012,86.99565,0.992551,3.150158,0.449955,12.80128,Red,6
7.09929,0.279972,0.310016,1.500075,0.052997,20.001,97.9951,0.990591,3.150158,0.49995,11.40114,Red,5
6.79932,0.519948,0.320016,13.20066,0.043998,54.0027,220.98895,0.9971,3.270164,0.49995,9.60096,Red,6
7.39926,0.279972,0.360018,14.60073,0.047998,35.00175,160.99195,0.9967,3.140157,0.559944,10.60106,Red,5
6.59934,0.189981,0.250013,1.20006,0.051997,34.0017,180.99095,0.993421,3.300165,0.419958,9.40094,Red,7
6.39936,0.219978,0.340017,1.40007,0.022999,56.0028,114.99425,0.989481,3.180159,0.69993,11.70117,Red,6
5.79942,0.209979,0.320016,1.60008,0.044998,38.0019,94.99525,0.989361,3.230162,0.939906,12.40124,Red,8
6.59934,0.389961,0.380019,9.700485,0.052997,49.00245,225.9887,0.99777,3.300165,0.569943,9.40094,Red,6
7.89921,0.439956,0.370019,5.850293,0.032998,27.00135,92.99535,0.991901,3.160158,0.539946,12.60126,Red,7
8.39916,0.559944,0.040002,2.0001,0.081996,10.0005,21.9989,0.9975,3.220161,0.439956,9.60096,White,5
6.59934,0.249975,0.320016,5.60028,0.038998,15.00075,67.9966,0.991531,2.960148,0.519948,11.10111,Red,6
7.19928,0.229977,0.39002,14.20071,0.057997,49.00245,191.9904,0.9978,2.980149,0.479952,9.0009,Red,7
5.9994,0.169983,0.210011,6.0003,0.049998,26.0013,133.9933,0.993801,3.080154,0.539946,9.80098,Red,6
6.59934,0.49995,0.010001,1.500075,0.059997,17.00085,25.9987,0.9951,3.40017,0.579942,9.80098,White,6
6.29937,0.179982,0.220011,1.500075,0.042998,45.00225,154.99225,0.992281,3.19016,0.479952,10.20102,Red,5
6.79932,0.279972,0.440022,9.300465,0.030998,35.00175,136.99315,0.994501,3.160158,0.359964,10.40104,Red,6
5.79942,0.379962,0.260013,1.100055,0.057997,20.001,139.993,0.992611,3.270164,0.429957,9.70097,Red,6
7.19928,0.169983,0.340017,6.40032,0.041998,16.0008,110.99445,0.992681,2.99015,0.39996,10.80108,Red,6
6.9993,0.349965,0.300015,6.500325,0.027999,27.00135,86.99565,0.993501,3.40017,0.419958,11.40114,Red,7
6.59934,0.579942,0.020001,2.0001,0.061997,37.00185,52.99735,0.993641,3.350168,0.759924,11.60116,White,7
6.9993,0.149985,0.300015,13.300665,0.048998,46.0023,119.994,0.99694,3.20016,0.359964,9.50095,Red,7
6.59934,0.69993,0.080004,2.60013,0.105995,14.0007,26.99865,0.99655,3.440172,0.579942,10.20102,White,5
6.79932,0.249975,0.270014,10.700535,0.075996,47.00235,153.9923,0.9966,3.050153,0.379962,9.0009,Red,5
6.89931,0.479952,0.20001,1.900095,0.081996,9.00045,22.99885,0.99575,3.39017,0.429957,9.050905,White,4
9.39906,0.329967,0.59003,2.80014,0.078996,9.00045,29.9985,0.9975,3.120156,0.539946,12.0012,White,6
6.19938,0.219978,0.490025,6.0003,0.028999,31.00155,127.9936,0.992701,3.410171,0.359964,11.30113,Red,8
6.69933,0.209979,0.340017,1.40007,0.048998,36.0018,111.9944,0.990811,3.020151,0.49995,11.0011,Red,6
6.19938,0.359964,0.450023,10.40052,0.059997,22.0011,183.9908,0.99701,3.310166,0.559944,9.80098,Red,6
12.9987,0.469953,0.490025,4.300215,0.084996,6.0003,46.99765,1.002,3.300165,0.679932,12.70127,White,6
6.79932,0.259974,0.220011,4.80024,0.040998,110.0055,197.9901,0.994271,3.290165,0.669933,10.60106,Red,5
7.49925,0.379962,0.290015,12.700635,0.049998,25.00125,208.98955,0.9985,3.250163,0.589941,9.30093,Red,6
7.59924,0.949905,0.030002,2.0001,0.089996,7.00035,19.999,0.9958,3.20016,0.559944,9.60096,White,5
7.39926,0.379962,0.340017,8.300415,0.051997,44.0022,167.9916,0.99617,3.110156,0.519948,9.20092,Red,5
8.29917,0.139986,0.340017,1.100055,0.041998,7.00035,46.99765,0.993301,3.470174,0.39996,10.20102,Red,6
5.9994,0.259974,0.320016,3.500175,0.027999,29.00145,112.99435,0.991101,3.40017,0.709929,12.30123,Red,7
4.9995,0.329967,0.160008,1.500075,0.048998,10.0005,96.99515,0.991601,3.480174,0.439956,10.70107,Red,6
7.79922,0.49995,0.120006,1.80009,0.177991,6.0003,20.99895,0.9959,3.280164,0.869913,9.80098,White,6
6.29937,0.159984,0.220011,1.300065,0.045998,18.0009,65.9967,0.992971,3.610181,0.549945,10.30103,Red,6
7.39926,0.619938,0.050003,1.900095,0.067997,24.0012,41.9979,0.996,3.420171,0.569943,11.50115,White,6
6.69933,0.389961,0.240012,2.700135,0.016999,22.0011,79.996,0.990741,3.030152,0.369963,11.50115,Red,5
7.19928,0.309969,0.350018,7.20036,0.045998,45.00225,177.9911,0.9954,3.140157,0.529947,9.70097,Red,5
5.19948,0.239976,0.450023,3.80019,0.026999,21.00105,127.9936,0.991901,3.550178,0.489951,11.20112,Red,8
5.89941,0.539946,0,0.80004,0.031998,12.0006,81.9959,0.992761,3.250163,0.359964,8.80088,Red,5
6.39936,0.369963,0.370019,4.850243,0.040998,39.501975,216.489175,0.994221,3.100155,0.49995,9.80098,Red,6
8.79912,0.29997,0.380019,2.300115,0.059997,19.00095,71.9964,0.99533,3.39017,0.719928,11.80118,White,6
5.9994,0.169983,0.330017,6.0003,0.035998,30.0015,110.99445,0.993521,3.320166,0.579942,10.134347,Red,7
6.59934,0.229977,0.320016,1.700085,0.023999,26.0013,101.9949,0.990741,3.290165,0.59994,11.80118,Red,6
6.19938,0.209979,0.240012,1.20006,0.050997,31.00155,94.99525,0.990261,3.240162,0.569943,11.30113,Red,6
7.29927,0.189981,0.270014,13.900695,0.056997,45.00225,154.99225,0.99797,2.940147,0.409959,8.80088,Red,8
7.39926,0.249975,0.360018,13.20066,0.066997,53.00265,177.9911,0.9975,3.010151,0.479952,9.0009,Red,6
6.89931,0.179982,0.360018,1.300065,0.035998,40.002,116.99415,0.993301,3.270164,0.949905,9.50095,Red,7
6.9993,0.349965,0.310016,1.80009,0.068997,15.00075,161.9919,0.994301,3.180159,0.469953,9.40094,Red,5
7.59924,0.19998,0.300015,14.20071,0.055997,53.00265,212.489375,0.9989,3.140157,0.459954,8.90089,Red,8
6.69933,0.29997,0.450023,10.60053,0.031998,56.0028,211.9894,0.9969,3.220161,0.589941,9.50095,Red,6
6.149385,0.209979,0.370019,3.20016,0.020999,20.001,79.996,0.990661,3.39017,0.469953,12.0012,Red,5
6.29937,0.169983,0.320016,4.20021,0.039998,37.00185,116.99415,0.991721,3.240162,0.429957,11.30113,Red,6
5.19948,0.239976,0.450023,3.80019,0.026999,21.00105,127.9936,0.991901,3.550178,0.489951,11.20112,Red,8
6.09939,0.29997,0.300015,2.100105,0.030998,50.0025,162.99185,0.989401,3.39017,0.429957,12.70127,Red,7
5.59944,0.279972,0.270014,3.900195,0.042998,52.0026,157.9921,0.991921,3.350168,0.439956,10.70107,Red,7
9.39906,0.39996,0.470024,2.500125,0.086996,6.0003,19.999,0.99762,3.150158,0.49995,10.50105,White,5
7.39926,0.329967,0.260013,15.60078,0.048998,67.00335,209.9895,0.99897,3.060153,0.679932,9.50095,Red,5
7.49925,0.279972,0.410021,1.300065,0.043998,11.00055,125.9937,0.992831,3.280164,0.449955,10.30103,Red,5
5.89941,0.229977,0.240012,1.60008,0.036998,32.0016,114.99425,0.990661,3.210161,0.509949,11.40114,Red,6
6.19938,0.219978,0.280014,2.20011,0.039998,24.0012,124.99375,0.991601,3.19016,0.479952,10.50105,Red,6
6.89931,0.519948,0.250013,2.60013,0.080996,10.0005,36.99815,0.99675,3.460173,0.49995,11.0011,White,5
6.89931,0.189981,0.350018,1.700085,0.035998,33.00165,100.99495,0.993051,3.210161,0.539946,10.80108,Red,7
5.9994,0.389961,0.260013,2.700135,0.037998,39.00195,186.99065,0.993151,3.410171,0.49995,10.80108,Red,6
6.59934,0.294971,0.240012,1.60008,0.038998,29.00145,139.993,0.992941,3.350168,0.609939,10.40104,Red,7
5.19948,0.59994,0.070004,7.00035,0.043998,33.00165,146.99265,0.994301,3.330167,0.579942,9.70097,Red,5
5.9994,0.669933,0.070004,1.20006,0.059997,9.00045,107.9946,0.993001,3.110156,0.349965,8.70087,Red,4
8.19918,0.29997,0.440022,12.40062,0.042998,52.0026,153.9923,0.994421,3.040152,0.329967,12.0012,Red,6
5.59944,0.119988,0.260013,4.300215,0.037998,18.0009,96.99515,0.994671,3.360168,0.459954,9.20092,Red,5
8.29917,0.149985,0.39002,1.300065,0.054997,32.0016,145.9927,0.992901,3.080154,0.389961,10.50105,Red,6
6.49935,0.629937,0.330017,1.80009,0.058997,16.0008,27.9986,0.99521,3.360168,0.639936,10.10101,White,6
5.39946,0.229977,0.360018,1.500075,0.029999,74.0037,120.99395,0.989661,3.240162,0.989901,12.10121,Red,7
11.29887,0.619938,0.670034,5.20026,0.085996,6.0003,18.99905,0.9987,3.220161,0.689931,13.40134,White,8
8.29917,0.19998,0.350018,0.900045,0.049998,12.0006,73.9963,0.991901,3.130157,0.379962,10.50105,Red,6
6.69933,0.159984,0.340017,1.60008,0.025999,27.00135,108.99455,0.993301,3.340167,0.579942,10.10101,Red,6
7.29927,0.739926,0.080004,1.700085,0.093995,10.0005,44.99775,0.99566,3.240162,0.49995,9.80098,White,5
6.59934,0.249975,0.250013,1.300065,0.039998,28.0014,84.99575,0.989741,2.870144,0.479952,11.20112,Red,6
6.39936,0.159984,0.220011,1.40007,0.039998,41.00205,148.99255,0.993201,3.490175,0.579942,10.001,Red,6
6.79932,0.19998,0.59003,0.900045,0.146993,38.0019,131.9934,0.992901,3.050153,0.379962,9.10091,Red,6
7.19928,0.219978,0.350018,5.500275,0.053997,37.00185,182.99085,0.994641,3.080154,0.49995,10.30103,Red,5
7.29927,0.259974,0.490025,5.00025,0.027999,32.0016,106.99465,0.993501,3.240162,0.539946,10.80108,Red,6
6.59934,0.269973,0.250013,3.100155,0.051997,41.00205,187.9906,0.991401,3.240162,0.39996,11.30113,Red,5
11.69883,0.279972,0.470024,1.700085,0.053997,17.00085,31.9984,0.99676,3.150158,0.669933,10.60106,White,7
7.09929,0.309969,0.470024,13.60068,0.055997,54.0027,196.99015,0.9977,3.100155,0.489951,9.30093,Red,5
6.59934,0.209979,0.60003,1.100055,0.134993,61.00305,143.9928,0.992601,3.120156,0.389961,9.30093,Red,7
7.49925,0.39996,1.00005,19.500975,0.040998,33.00165,147.9926,0.9976,3.240162,0.379962,12.0012,Red,6
7.09929,0.279972,0.260013,1.900095,0.048998,12.0006,85.9957,0.993301,3.150158,0.379962,9.40094,Red,5
5.89941,0.439956,0.360018,2.500125,0.029999,12.0006,72.99635,0.991911,3.220161,0.479952,10.80108,Red,6
7.89921,0.419958,0.490025,8.20041,0.055997,32.0016,163.9918,0.9964,3.290165,0.59994,11.20112,Red,7
6.69933,0.279972,0.280014,2.40012,0.011999,36.0018,99.995,0.990541,3.260163,0.389961,11.70117,Red,7
11.09889,0.439956,0.420021,2.20011,0.063997,14.0007,18.99905,0.99748,3.250163,0.569943,10.40104,White,6
9.09909,0.279972,0.490025,2.0001,0.058997,10.0005,111.9944,0.9957,3.150158,0.459954,10.10101,Red,5
6.79932,0.219978,0.360018,1.20006,0.051997,38.0019,126.99365,0.993201,3.040152,0.539946,9.20092,Red,5
6.49935,0.279972,0.350018,9.80049,0.066997,61.00305,179.991,0.9971,3.150158,0.569943,9.0009,Red,4
6.09939,0.409959,0,1.60008,0.062997,36.0018,86.99565,0.991301,3.270164,0.669933,10.80108,Red,6
6.49935,0.259974,0.270014,12.900645,0.043998,69.00345,214.98925,0.9966,3.170159,0.429957,10.001,Red,6
6.69933,0.339966,0.430022,1.60008,0.040998,29.00145,113.9943,0.990041,3.230162,0.439956,12.60126,Red,6
6.59934,0.219978,0.530027,15.100755,0.051997,22.0011,135.9932,0.9985,2.940147,0.349965,9.40094,Red,5
7.09929,0.269973,0.60003,2.100105,0.073996,17.00085,24.99875,0.99804,3.380169,0.719928,10.60106,White,6
8.59914,0.634937,0.680034,1.80009,0.40298,19.00095,55.9972,0.99622,3.020151,1.149885,9.30093,White,5
5.69943,0.319968,0.500025,2.60013,0.048998,17.00085,154.99225,0.992601,3.220161,0.639936,10.001,Red,6
8.79912,0.279972,0.450023,6.0003,0.021999,14.0007,48.99755,0.993301,3.010151,0.329967,11.10111,Red,7
6.89931,0.179982,0.360018,1.300065,0.035998,40.002,116.99415,0.993301,3.270164,0.949905,9.50095,Red,7
6.59934,0.359964,0.520026,10.100505,0.049998,29.00145,139.993,0.99618,3.070154,0.39996,9.40094,Red,5
7.09929,0.279972,0.260013,2.80014,0.038998,50.0025,117.9941,0.990701,3.060153,0.589941,11.20112,Red,6
6.49935,0.239976,0.280014,1.100055,0.033998,26.0013,82.99585,0.989181,3.250163,0.329967,12.30123,Red,6
9.29907,0.409959,0.39002,2.20011,0.063997,12.0006,30.99845,0.9983,3.260163,0.649935,10.20102,White,5
6.19938,0.19998,0.260013,1.700085,0.092995,40.002,160.99195,0.992301,3.440172,0.659934,11.0011,Red,5
7.49925,0.379962,0.330017,9.20046,0.042998,19.00095,115.9942,0.994341,3.080154,0.419958,11.40114,Red,6
5.59944,0.189981,0.39002,1.100055,0.042998,17.00085,66.99665,0.991701,3.230162,0.529947,10.30103,Red,6
7.79922,0.589941,0.180009,2.300115,0.075996,17.00085,53.9973,0.9974,3.430172,0.589941,10.001,White,5
7.49925,0.59994,0.320016,2.700135,0.102995,13.00065,97.9951,0.99928,3.450173,0.619938,9.50095,White,5
7.79922,0.189981,0.320016,7.40037,0.014999,47.00235,123.9938,0.992681,2.99015,0.389961,11.0011,Red,6
7.9992,0.249975,0.350018,1.100055,0.053997,13.00065,135.9932,0.993561,3.080154,0.549945,9.50095,Red,5
6.9993,0.19998,0.370019,2.0001,0.029999,26.0013,135.9932,0.993101,3.280164,0.609939,10.20102,Red,6
6.19938,0.249975,0.540027,7.00035,0.045998,58.0029,175.9912,0.994441,3.19016,0.69993,10.40104,Red,5
5.59944,0.489951,0.130007,4.500225,0.038998,17.00085,115.9942,0.990601,3.420171,0.89991,13.70137,Red,7
8.39916,0.19998,0.380019,11.80059,0.054997,51.00255,169.9915,1.0003,3.340167,0.819918,8.90089,Red,6
6.9993,0.219978,0.280014,1.500075,0.036998,29.00145,114.99425,0.992601,3.110156,0.549945,10.50105,Red,6
5.79942,0.539946,0,1.40007,0.032998,40.002,106.99465,0.989081,3.260163,0.349965,12.40124,Red,5
6.39936,0.459954,0.080004,4.900245,0.045998,34.0017,143.9928,0.994351,3.100155,0.559944,10.001,Red,5
6.29937,0.349965,0.300015,5.700285,0.034998,8.0004,96.99515,0.992601,3.270164,0.409959,11.0011,Red,7
5.39946,0.239976,0.180009,2.300115,0.049998,22.0011,144.99275,0.991971,3.240162,0.459954,10.30103,Red,5
6.29937,0.549945,0.450023,13.00065,0.046998,33.00165,181.9909,0.9973,3.20016,0.459954,9.20092,Red,6
9.09909,0.759924,0.680034,1.700085,0.413979,18.0009,63.9968,0.99642,2.900145,1.329867,9.10091,White,6
6.59934,0.239976,0.300015,11.300565,0.025999,11.00055,76.99615,0.993711,3.130157,0.549945,12.80128,Red,7
7.09929,0.19998,0.370019,1.500075,0.048998,28.0014,128.99355,0.992161,3.150158,0.519948,10.80108,Red,5
5.79942,0.169983,0.340017,1.80009,0.044998,96.0048,169.9915,0.990251,3.380169,0.89991,11.80118,Red,8
7.09929,0.279972,0.280014,8.500425,0.029999,25.00125,190.99045,0.993281,3.160158,0.459954,12.20122,Red,7
6.89931,0.359964,0.350018,8.60043,0.037998,37.00185,124.99375,0.991501,3.00015,0.319968,12.40124,Red,8
6.89931,0.329967,0.310016,7.700385,0.039998,29.00145,134.99325,0.992161,3.110156,0.569943,12.30123,Red,5
6.39936,0.474953,0.060003,1.00005,0.029999,9.00045,130.99345,0.990301,2.970149,0.289971,10.80108,Red,5
8.49915,0.169983,0.310016,1.00005,0.023999,13.00065,90.99545,0.992901,2.79014,0.369963,10.10101,Red,5
8.9991,0.819918,0.050003,2.40012,0.080996,26.0013,95.9952,0.99804,3.360168,0.529947,10.001,White,5
6.9993,0.439956,0.240012,12.100605,0.055997,68.0034,209.9895,0.99708,3.050153,0.49995,9.50095,Red,5
6.49935,0.884912,0,2.300115,0.165992,6.0003,11.9994,0.99541,3.560178,0.509949,10.80108,White,5
10.19898,0.439956,0.880044,6.20031,0.048998,20.001,123.9938,0.9967,2.99015,0.509949,9.90099,Red,4
6.49935,0.329967,0.280014,6.100305,0.017999,41.00205,102.99485,0.991121,3.240162,0.319968,12.20122,Red,6
6.39936,0.289971,0.180009,15.00075,0.039998,21.00105,115.9942,0.99726,3.140157,0.49995,9.20092,Red,5
6.29937,0.509949,0.130007,2.300115,0.075996,29.00145,39.998,0.99564,3.420171,0.749925,11.0011,White,6
7.09929,0.679932,0.070004,1.900095,0.074996,16.0008,50.99745,0.99675,3.380169,0.519948,9.50095,White,5
6.49935,0.289971,0.420021,10.60053,0.041998,66.0033,201.9899,0.99664,3.240162,0.529947,9.50095,Red,6
7.59924,0.179982,0.460023,10.20051,0.054997,58.0029,134.99325,0.9967,3.140157,0.429957,9.90099,Red,6
7.19928,0.229977,0.39002,14.20071,0.057997,49.00245,191.9904,0.9978,2.980149,0.479952,9.0009,Red,7
6.19938,0.219978,0.300015,12.40062,0.053997,108.0054,151.9924,0.99718,3.100155,0.469953,9.50095,Red,6
8.09919,0.189981,0.40002,0.900045,0.036998,73.00365,179.991,0.992501,3.060153,0.339966,10.001,Red,6
6.79932,0.409959,0.300015,8.80044,0.044998,28.0014,130.99345,0.9952,3.120156,0.589941,9.90099,Red,5
8.9991,0.359964,0.520026,2.100105,0.110994,5.00025,9.9995,0.99558,3.310166,0.619938,11.30113,White,6
4.79952,0.339966,0,6.500325,0.027999,33.00165,162.99185,0.993801,3.360168,0.609939,9.90099,Red,6
7.9992,0.319968,0.360018,4.60023,0.041998,56.0028,177.9911,0.992701,3.290165,0.469953,12.0012,Red,6
6.79932,0.279972,0.290015,11.900595,0.051997,51.00255,148.99255,0.99534,3.020151,0.579942,10.40104,Red,6
7.09929,0.239976,0.410021,17.80089,0.045998,39.00195,144.99275,0.9997,3.320166,0.389961,8.70087,Red,5
7.19928,0.269973,0.740037,12.500625,0.036998,47.00235,155.9922,0.998,3.040152,0.439956,8.70087,Red,5
6.29937,0.29997,0.910046,8.20041,0.033998,50.0025,198.99005,0.993841,3.39017,0.489951,11.70117,Red,6
8.89911,0.239976,0.330017,15.750788,0.034998,16.0008,131.9934,0.9959,3.00015,0.369963,12.10121,Red,6
5.9994,0.394961,0,1.40007,0.041998,7.00035,54.99725,0.991251,3.370169,0.379962,11.20112,Red,4
5.39946,0.289971,0.380019,1.20006,0.028999,31.00155,131.9934,0.988851,3.280164,0.359964,12.40124,Red,6
6.59934,0.269973,0.330017,1.40007,0.041998,24.0012,182.99085,0.992051,3.290165,0.459954,10.70107,Red,5
6.49935,0.179982,0.340017,1.60008,0.039998,43.00215,147.9926,0.991101,3.320166,0.589941,11.50115,Red,8
7.29927,0.239976,0.340017,15.40077,0.049998,38.0019,173.9913,0.9982,3.030152,0.419958,9.0009,Red,6
6.59934,0.219978,0.370019,1.20006,0.058997,45.00225,198.99005,0.992901,3.370169,0.549945,10.30103,Red,7
7.29927,0.289971,0.290015,4.60023,0.028999,27.00135,154.99225,0.993001,3.070154,0.259974,10.60106,Red,6
7.9992,0.189981,0.360018,1.80009,0.049998,16.0008,83.9958,0.993501,3.150158,0.449955,9.80098,Red,7
9.09909,0.269973,0.450023,10.60053,0.034998,28.0014,123.9938,0.9969,3.20016,0.459954,10.40104,Red,9
5.79942,0.419958,0.300015,2.20011,0.034998,26.0013,128.99355,0.988901,3.320166,0.469953,12.90129,Red,6
7.69923,0.339966,0.580029,11.100555,0.038998,41.00205,150.99245,0.9977,3.060153,0.489951,8.60086,Red,5
7.49925,0.639936,0,2.40012,0.076996,18.0009,28.99855,0.9964,3.320166,0.59994,10.001,White,6
6.39936,0.219978,0.320016,12.0006,0.065997,57.00285,157.9921,0.9991,3.60018,0.429957,9.0009,Red,6
7.49925,0.209979,0.290015,1.500075,0.045998,35.00175,106.99465,0.991131,3.150158,0.449955,11.30113,Red,6
7.09929,0.659934,0,3.900195,0.085996,17.00085,44.99775,0.9975,3.460173,0.539946,9.50095,White,5
6.19938,0.579942,0,1.60008,0.064997,8.0004,17.9991,0.9965,3.560178,0.839916,9.40094,White,5
7.89921,0.369963,0.230012,1.80009,0.076996,23.00115,48.99755,0.9962,3.280164,0.669933,9.30093,White,5
7.19928,0.269973,0.270014,2.40012,0.047998,30.0015,148.99255,0.993501,3.100155,0.509949,9.20092,Red,6
6.9993,0.279972,0.280014,1.40007,0.038998,12.0006,82.99585,0.991631,3.180159,0.649935,11.10111,Red,5
6.49935,0.329967,0.300015,3.80019,0.035998,34.0017,87.9956,0.990181,3.250163,0.629937,12.50125,Red,7
6.29937,0.389961,0.240012,6.900345,0.068997,9.00045,116.99415,0.994101,3.150158,0.349965,10.20102,Red,4
7.79922,0.319968,0.330017,2.40012,0.036998,18.0009,100.99495,0.991101,3.210161,0.649935,11.70117,Red,7
7.39926,0.179982,0.360018,13.100655,0.055997,72.0036,162.99185,0.9999,3.420171,0.349965,9.10091,Red,6
7.9992,0.569943,0.230012,3.20016,0.072996,17.00085,118.99405,0.99665,3.260163,0.569943,9.30093,White,5
6.19938,0.309969,0.210011,6.300315,0.040998,50.0025,217.9891,0.994001,3.150158,0.59994,10.001,Red,5
8.29917,0.759924,0.290015,4.20021,0.074996,12.0006,15.9992,0.9964,3.450173,0.679932,11.50115,White,6
